date,from,to,text
2008-06-16T15:26:00.000Z,Kartagis,,when I check dmesg
2008-06-16T15:28:00.000Z,Kartagis,,can i get help please?
2008-06-16T15:28:00.000Z,Kartagis,,"I got the error Error inserting wlan_scan_sta (/lib/modules/2.6.24-18-generic/net/wlan_scan_sta.ko): Unknown symbol in module, or unknown parameter (see dmesg) when I did a modprobe wlan_scan_sta"
2008-06-16T15:28:00.000Z,Kartagis,,as described on http://www.ubuntugeek.com/atheros-5007eg-with-madwifi-on-i386-platform.html. any ideas why?
2008-06-16T15:29:00.000Z,Kartagis,,"when I check dmesg, I get http://paste.ubuntu.com/20563/"
2008-06-16T15:29:00.000Z,ikonia,Kartagis,"that module either requires a depenant module, or is not compatbile with that kernel"
2008-06-16T15:29:00.000Z,ikonia,Kartagis,where did you get that module
2008-06-16T15:30:00.000Z,Kartagis,ikonia,http://snapshots.madwifi.org/special/madwifi-ng-r2756+ar5007.tar.gz
2008-06-16T15:30:00.000Z,ikonia,Kartagis,looks like that module won't run against your current version
2008-06-16T15:31:00.000Z,ikonia,Kartagis,do a modinfo against it see if it needs a dependant module ?
2008-06-16T15:33:00.000Z,Kartagis,ikonia,http://paste.ubuntu.com/20587/
2008-06-16T15:43:00.000Z,Kartagis,ikonia,can you help me with that?
2008-06-17T17:52:00.000Z,ikonia,Kartagis,got the video codec installed ?
2008-06-17T17:52:00.000Z,Kartagis,ikonia,"not sure, how to check?"
2008-06-17T18:04:00.000Z,Kartagis,ikonia,how can I check if I have the codecs? totem plays fine
2008-06-17T18:04:00.000Z,ikonia,Kartagis,"then you should have the codecs, is mplayer linked against it"
2008-06-17T18:04:00.000Z,Kartagis,ikonia,how do I check that?
2008-06-17T18:06:00.000Z,Kartagis,ikonia,"oh, the other file played well"
2008-08-23T16:07:00.000Z,ikonia,Kartagis,look in the syslog
2008-08-23T16:09:00.000Z,Kartagis,ikonia,/var/log/messages doesn't have an answer
2008-08-23T16:10:00.000Z,ikonia,Kartagis,what does it say about it when it starts up
2008-08-23T16:10:00.000Z,Kartagis,ikonia,rndc: connect failed: 127.0.0.1#953: connection refused
2008-08-23T16:10:00.000Z,ikonia,Kartagis,that can't be everything
2008-08-23T16:11:00.000Z,ikonia,Kartagis,you should see a 'starting bind' message
2008-08-23T16:12:00.000Z,Kartagis,ikonia,/etc/init.d/bind9 start
2008-08-23T16:12:00.000Z,ikonia,Kartagis,look in the syslog
2008-08-23T16:12:00.000Z,ikonia,Kartagis,you should have more info
2008-08-23T16:13:00.000Z,ikonia,Kartagis,or consider passing -d9 as a startup option to gain a LOT of debugging info
2008-08-23T16:18:00.000Z,Kartagis,ikonia,I don't get any messages
2008-08-23T16:18:00.000Z,ikonia,Kartagis,start bind with -d9 options
2008-08-23T16:18:00.000Z,ikonia,Kartagis,is named now running ?
2008-08-23T16:19:00.000Z,ikonia,Kartagis,Kartagis -d 9
2008-08-23T16:20:00.000Z,ikonia,Kartagis,"as did I, I just looked at the man page"
2008-08-23T16:20:00.000Z,Kartagis,ikonia,nothing
2008-08-23T16:20:00.000Z,ikonia,Kartagis,how did you install bind
2008-08-23T16:20:00.000Z,Kartagis,ikonia,apt-get install bind9
2008-08-23T16:22:00.000Z,ikonia,Kartagis,/var/log/syslog
2008-08-23T16:23:00.000Z,Kartagis,ikonia,I think this is it. Aug 23 14:20:18 tolga-desktop kernel: [16038.430263] audit(1219490418.061:26): type=1503 operation='inode_create' requested_mask='w::' denied_mask='w::' name='/etc/init.d/named.run' pid=11880 profile='/usr/sbin/named' namespace='default'
2008-08-23T16:24:00.000Z,ikonia,Kartagis,should be more than that
2008-08-23T16:24:00.000Z,Kartagis,ikonia,"nope, that's it"
2008-08-23T16:25:00.000Z,ikonia,Kartagis,grep through that syslog for named
2008-08-23T16:25:00.000Z,ikonia,Kartagis,also how did you install bind
2008-08-23T16:25:00.000Z,Kartagis,ikonia,"oh, I found things"
2008-08-23T16:25:00.000Z,Kartagis,ikonia,apt-get install bind9
2008-08-23T16:26:00.000Z,ikonia,Kartagis,"ok, so thats a good start"
2008-08-23T16:31:00.000Z,Kartagis,ikonia,I found the problem. i just have to fiddle a bit with the .conf
2008-08-23T16:31:00.000Z,ikonia,Kartagis,good
2008-08-23T16:32:00.000Z,Kartagis,ikonia,thanks for pointing me out to syslog. I though it would be messages
2008-08-26T00:54:00.000Z,ikonia,Kartagis,what's the issue
2008-08-26T00:54:00.000Z,Kartagis,ikonia,my hosted domains won't resolve
2008-08-26T00:55:00.000Z,ikonia,Kartagis,"ok - so tell me more about the issue, show me your bind config, show me your zone file, show me your resolv.conf, explain what happens when you try to resolve"
2008-08-26T00:55:00.000Z,ikonia,Kartagis,use the pastebin
2008-08-26T00:55:00.000Z,Kartagis,ikonia,and therefore I can't receive any emails
2008-08-26T01:00:00.000Z,Kartagis,ikonia,"when I try to resolve, I get connection timed out; no servers could be reached. my files are at http://pastebin.com/f7bca3ce3"
2008-08-26T01:00:00.000Z,ikonia,Kartagis,"ok - so the first issue is the dns servers,"
2008-08-26T01:00:00.000Z,Kartagis,ikonia,exactly
2008-08-26T01:01:00.000Z,ikonia,Kartagis,"it appears to not be able to contact a dns server, that either means your dns server isn't running - or it is pointing at a non-existant one"
2008-08-26T01:04:00.000Z,Kartagis,ikonia,"it should listen to port 953 too, no?"
2008-08-26T01:04:00.000Z,ikonia,Kartagis,key is 53 tcp and udp
2008-08-26T01:05:00.000Z,ikonia,Kartagis,53 tcp/udp is 'bind'
2008-08-26T01:07:00.000Z,Kartagis,ikonia,it stopped by itself. now it doesn't resolve. can you help me? are you looking at my files?
2008-08-26T01:07:00.000Z,ikonia,Kartagis,"your files look fine, you may want to consider not using views until you get this working"
2008-08-26T01:08:00.000Z,Kartagis,ikonia,it was working yesterday
2008-08-26T01:09:00.000Z,Kartagis,ikonia,"it resolve to my external IP if i keep resolv.conf at 192.168.1.1, and if I change it to 1.2 it doesn't resolve at all"
2008-08-26T01:09:00.000Z,ikonia,Kartagis,if nothing has changed on the server then the only thing that could have changed is a.) the server that is the root server for the domain b.) a firewall
2008-08-26T01:10:00.000Z,ikonia,Kartagis,is listening on .2 ?
2008-08-26T01:10:00.000Z,ikonia,Kartagis,what is the difference between .1 and .2
2008-08-26T01:10:00.000Z,ikonia,Kartagis,is this on a DSL line ?
2008-08-26T01:11:00.000Z,Kartagis,ikonia,yes
2008-08-26T01:11:00.000Z,ikonia,Kartagis,you know that's a really bad idea
2008-08-26T01:11:00.000Z,Kartagis,ikonia,why?
2008-08-26T01:12:00.000Z,ikonia,Kartagis,1.) each domain should have 2 dns servers 2.) the dns servers should be on seperate address ranges and machines 3.) the dns servers should not be on async lines 4.) a lot of ISPS will block network services 5.) home networking is not designed to deal with that
2008-08-26T01:13:00.000Z,Kartagis,ikonia,it used to work well with my previous distribution
2008-08-26T01:13:00.000Z,ikonia,Kartagis,that doesn't change anything I've just said
2008-08-26T01:29:00.000Z,Kartagis,ikonia,how do I stop NetworkManager from modifying my /etc/resolv.conf everytimt I reboot?
2008-08-27T13:08:00.000Z,ikonia,Kartagis,make sure X11 forwarding is enabled on both sides
2008-08-27T13:09:00.000Z,Kartagis,ikonia,both sides? in config you mean?
2008-08-27T13:10:00.000Z,ikonia,Kartagis,yes
2008-09-22T18:09:00.000Z,Kartagis,ikonia,8.05
2008-09-22T18:09:00.000Z,ikonia,Kartagis,what version of ubuntu are you running ?
2008-09-22T18:10:00.000Z,ikonia,Kartagis,what happens if you install mysql-server-5.0
2008-09-22T18:10:00.000Z,Kartagis,ikonia,it says 'already the latest version'. let me re-install
2008-09-22T18:11:00.000Z,ikonia,Kartagis,then you already have mysql-server installed
2008-09-23T17:48:00.000Z,ikonia,Kartagis,it does it automaticlly
2008-09-23T17:49:00.000Z,Kartagis,ikonia,it didn't for sun-java6-jre
2008-09-23T17:49:00.000Z,ikonia,Kartagis,what does it say
2008-09-23T17:51:00.000Z,Kartagis,ikonia,http://paste.ubuntu.com/49668/
2008-09-23T17:52:00.000Z,ikonia,Kartagis,is this on a 64bit machien
2008-09-23T17:52:00.000Z,Kartagis,ikonia,"bo, 32"
2008-09-23T17:53:00.000Z,ikonia,Kartagis,first thing to do is run sudo apt-get -f install
2008-09-23T17:53:00.000Z,ikonia,Kartagis,that is the problem 'ia32-sun-java6-bin (= 6-06-0ubuntu1) but it is not installable' the question is why
2008-09-23T17:53:00.000Z,Kartagis,ikonia,i just did that
2008-09-23T17:54:00.000Z,ikonia,Kartagis,is ia32-sun-java6-bin available on 6.06 ? trying installing ia32-sun-java6-bin manually
2008-09-23T17:57:00.000Z,Kartagis,ikonia,apt-get -f install did it all
2008-10-08T18:31:00.000Z,ikonia,Kartagis,autoheader is not installed on your system
2008-10-08T18:32:00.000Z,ikonia,Kartagis, command not found
2008-10-11T19:36:00.000Z,ikonia,Kartagis,what was on the disk you replaced
2008-10-11T19:36:00.000Z,Kartagis,ikonia,the hard disk didn't contain an OS
2008-10-11T19:36:00.000Z,ikonia,Kartagis,what did it contain
2008-10-11T19:36:00.000Z,Kartagis,ikonia,just my ftp partition
2008-10-11T19:37:00.000Z,ikonia,Kartagis,what mount point
2008-10-11T19:37:00.000Z,Kartagis,ikonia,/home/ftp
2008-10-11T19:38:00.000Z,ikonia,Kartagis,"ok, thats good then, so what you need to do is re-install grub to look at the correct partition, as it currently standands it's looking in the wrong place for menu.lst - possibly because your device.map is now wrong that you've removed that disk"
2008-10-11T19:39:00.000Z,Kartagis,ikonia,boot up with the ubuntu livecd and then chroot?
2008-10-11T19:39:00.000Z,ikonia,Kartagis,you don't need to chroot
2008-10-11T19:39:00.000Z,ikonia,Kartagis,"boot up from the ubuntu livecd and just re-apply grub, using the grub shell"
2008-10-11T19:40:00.000Z,Kartagis,ikonia,i don't know how to use the grub shell
2008-10-11T19:40:00.000Z,ikonia,Kartagis,it's explained in the !grub factoid you sent yourself
2008-10-11T19:44:00.000Z,Kartagis,ikonia,thanks. i'm trying now
2008-10-11T19:48:00.000Z,Kartagis,ikonia,"i typed find /boot/grub/stage1 as the howto instructed, and i got 'Error 15: File not found'. what to do now?"
2008-10-11T19:52:00.000Z,Kartagis,ikonia,"i typed find /boot/grub/stage1 as the howto instructed, and i got 'Error 15: File not found'. what to do now?"
2008-10-11T21:10:00.000Z,ikonia,Kartagis,is the router connected to the internet (look at the web status page)
2008-10-11T21:05:00.000Z,ikonia,Kartagis,how are you connecting to the internet
2008-10-11T21:05:00.000Z,Kartagis,ikonia,modem/router
2008-10-11T21:05:00.000Z,ikonia,Kartagis,which one
2008-10-11T21:06:00.000Z,Kartagis,ikonia,usrobotics 9105
2008-10-11T21:06:00.000Z,ikonia,Kartagis,is that a modem or a router
2008-10-11T21:06:00.000Z,ikonia,Kartagis,I assume a modem
2008-10-11T21:06:00.000Z,Kartagis,ikonia,both
2008-10-11T21:06:00.000Z,ikonia,Kartagis,no - it's either a modem or a router
2008-10-11T21:08:00.000Z,Kartagis,ikonia,"i get to internet through that and it had a built in firewall which lets me open up ports and route, so it's a modem/router"
2008-10-11T21:08:00.000Z,ikonia,Kartagis,a firewall doesn't make it a router
2008-10-11T21:08:00.000Z,ikonia,Kartagis,"does the device authenticate to the internet, or does your desktop authenticate to the internet"
2008-10-11T21:08:00.000Z,Kartagis,ikonia,the device
2008-10-11T21:08:00.000Z,ikonia,Kartagis,"ok - so it's a router, not a modem"
2008-10-11T21:09:00.000Z,ikonia,Kartagis,"how do you connect to it, ethernet"
2008-10-11T21:09:00.000Z,Kartagis,ikonia,"so, how can you help me?"
2008-10-11T21:09:00.000Z,ikonia,Kartagis,respond to my questions
2008-10-11T21:09:00.000Z,Kartagis,ikonia,okay it's a router then
2008-10-11T21:09:00.000Z,ikonia,Kartagis,"how do you connect to it, ethernet"
2008-10-11T21:10:00.000Z,Kartagis,ikonia,"yes, ethernet"
2008-10-11T21:12:00.000Z,Kartagis,ikonia,i can't make a connection
2008-10-11T21:13:00.000Z,ikonia,Kartagis,then it's a problem with the router - not ubuntu
2008-10-11T21:13:00.000Z,Kartagis,ikonia,this happened after i reinstalled ubuntu
2008-10-11T21:13:00.000Z,ikonia,Kartagis,on the router status page - is it connected to the internet yes/no
2008-10-11T21:14:00.000Z,Kartagis,ikonia,i can't get to the status page
2008-10-11T21:14:00.000Z,ikonia,Kartagis,so your ubuntu machine is not on the network then
2008-10-11T21:14:00.000Z,ikonia,Kartagis,if you do 'ifconfig eth0' does eth0 have an ipaddress assigned
2008-10-11T21:14:00.000Z,Kartagis,ikonia,no
2008-10-11T21:14:00.000Z,ikonia,Kartagis,ok - so thats the problem
2008-10-11T21:14:00.000Z,ikonia,Kartagis,I assume your router is the dhcp server ?
2008-10-11T21:15:00.000Z,Kartagis,ikonia,"when i type ifconfig eth0 up, it says ERROR while getting interface flags: No such device"
2008-10-11T21:15:00.000Z,ikonia,Kartagis,I didn't say to do that
2008-10-11T21:16:00.000Z,ikonia,Kartagis,I asked if your router was your dhcp server
2008-10-11T21:16:00.000Z,Kartagis,ikonia,"yes, it's dhcp server"
2008-10-11T21:16:00.000Z,ikonia,Kartagis,ok - so if you do 'ifconfig eth0' do you get a response other than 'no such interface'
2008-10-11T21:16:00.000Z,Kartagis,ikonia,nope
2008-10-11T21:16:00.000Z,ikonia,Kartagis,so if you do ifconfig eth0 you get 'no such device'
2008-10-11T21:17:00.000Z,Kartagis,ikonia,"when i type ifconfig eth0 up, it says ERROR while getting interface flags: No such device. when I type ifconfig eth0, it says error fetching interface information: Device not found"
2008-10-11T21:18:00.000Z,ikonia,Kartagis,right - so if you do an 'ifconfig -a' what do you see ?
2008-10-11T21:18:00.000Z,Kartagis,ikonia,only lo
2008-10-11T21:18:00.000Z,ikonia,Kartagis,"ok - so thats the problem, your network card is not loaded, so ubuntu can't see anything on it"
2008-10-11T21:19:00.000Z,ikonia,Kartagis,what type of card is it
2008-10-11T21:19:00.000Z,Kartagis,ikonia,lspci somehow doesn't show it
2008-10-11T21:20:00.000Z,ikonia,Kartagis,then looks like you may have a hardware error
2008-10-11T21:23:00.000Z,ikonia,Kartagis,did you get the last message about your hardware maybe having a problem
2008-10-11T21:29:00.000Z,Kartagis,ikonia,but this happened after a re-install. and the mouse isn't working either
2008-10-11T21:29:00.000Z,ikonia,Kartagis,it looks like a hardware issue
2008-10-11T21:29:00.000Z,ikonia,Kartagis,maybe the reboot shorted something
2008-10-11T21:29:00.000Z,ikonia,Kartagis,if lspci cant see it
2008-10-11T21:33:00.000Z,Kartagis,ikonia,what about the mouse not working?
2008-10-11T21:33:00.000Z,ikonia,Kartagis,"as I said, maybe something is lose, or the motherboard got shorted on a reboot"
2008-10-11T21:33:00.000Z,ikonia,Kartagis,"I can understand things not working, but not being listed as hardware means the motherboard can't 'see' it"
2008-10-11T21:52:00.000Z,ikonia,Kartagis,where did you ask for this ?
2008-10-11T21:52:00.000Z,Kartagis,ikonia,at the very start
2008-10-11T21:52:00.000Z,ikonia,Kartagis,start of what ?
2008-10-11T21:52:00.000Z,Kartagis,ikonia,installation
2008-10-11T21:52:00.000Z,ikonia,Kartagis,"oh, don't know why then"
2008-10-13T16:14:00.000Z,ikonia,Kartagis,installed other langue packs ?
2008-10-13T16:14:00.000Z,Kartagis,ikonia,"no, i thought that was done automatically since it was done so on my laptop"
2008-10-13T16:15:00.000Z,ikonia,Kartagis,don't think so
2008-10-13T16:33:00.000Z,ikonia,Kartagis,I don't believe so
2008-10-13T16:33:00.000Z,ikonia,Kartagis,"but I could be wrong on that, I never use that method"
2008-11-03T17:42:00.000Z,ikonia,Kartagis,what do you mean ?
2008-11-03T17:43:00.000Z,Kartagis,ikonia,the certificate needed to connect to our wpa2 connection
2008-11-03T17:43:00.000Z,ikonia,Kartagis,how is the certificate offered ?
2008-11-03T17:43:00.000Z,Kartagis,ikonia,i think in .cer format?
2008-11-03T17:44:00.000Z,ikonia,Kartagis,errrr are you sure thats fore your wireless connection
2008-11-03T17:44:00.000Z,Kartagis,ikonia,let me see
2009-01-07T18:31:00.000Z,ikonia,Kartagis,it will remove anything from the ldap-server meta package
2009-01-07T18:32:00.000Z,Kartagis,ikonia,thanks
2009-01-15T17:04:00.000Z,ikonia,Kartagis,"any text editor, or scream maybe"
2009-01-16T14:36:00.000Z,ikonia,Kartagis,when you launch it - it will segfault
2009-01-16T14:36:00.000Z,ikonia,Kartagis,report the output to the developers
2009-03-20T12:49:00.000Z,ikonia,Kartagis,no there is not
2009-04-29T13:14:00.000Z,Kartagis,ikonia,"let me ask something. when i boot off livecd, everything will be working right? usb specifically"
2009-04-29T13:15:00.000Z,ikonia,Kartagis,"should be unless you need propritary modules, or specific configs"
2009-04-29T13:15:00.000Z,Kartagis,ikonia,i need to recover stuff from a windows laptop
2009-04-29T13:16:00.000Z,ikonia,Kartagis,ok ?
2009-07-06T17:02:00.000Z,ikonia,Kartagis,that is unsupported
2009-07-06T17:02:00.000Z,ikonia,Kartagis,yes
2010-02-03T15:11:00.000Z,ikonia,Kartagis,if you want
2010-02-03T15:12:00.000Z,Kartagis,ikonia,is there an alternative?
2010-04-27T13:38:00.000Z,Kartagis,ikonia,how can I upgrade my libc6 to 16? my version is 15
